forwarders;clients;processes;layout;spatiality;odirect;stonewall;request;total;operation;time;transfered;bandwidth
0;16;192;0;0;1;60;4096;131072;write;19.55982;130560.0;6674.90677
0;16;192;0;0;1;60;4096;131072;write;61.13757;24476.0;400.34306
0;32;768;0;0;1;60;8192;131072;write;7.63959;129024.0;16888.87251
0;32;768;0;0;1;60;8192;131072;write;65.87939;49040.0;744.39062
0;8;96;0;0;1;60;32;131072;write;60.06079;84313.5625;1403.80365
0;8;96;0;0;1;60;32;131072;write;60.03972;5072.28125;84.4821
0;8;96;1;1;1;60;8192;131072;write;65.22648;10160.0;155.76495
0;8;96;1;1;1;60;8192;131072;write;64.64539;7776.0;120.28701
0;8;96;1;0;1;60;6144;131072;write;69.00714;5964.0;86.42584
0;8;96;1;0;1;60;6144;131072;write;62.48107;5274.0;84.40957
0;8;96;0;0;1;60;128;131072;write;51.35936;131064.0;2551.90089
0;8;96;0;0;1;60;128;131072;write;60.03288;15762.5;262.56446
0;32;1536;0;0;1;60;1024;131072;write;25.62934;130560.0;5094.16091
0;8;96;1;0;1;60;8192;131072;write;64.41531;11912.0;184.92499
0;8;96;1;0;1;60;8192;131072;write;64.1333;8696.0;135.59259
0;8;384;1;0;1;60;32;131072;write;60.38538;8761.5625;145.09411
0;16;384;0;0;1;60;4096;131072;write;13.51453;130560.0;9660.71369
0;16;384;0;0;1;60;4096;131072;write;61.10929;24128.0;394.83361
0;16;192;1;1;1;60;128;131072;write;60.06351;10701.875;178.17598
0;16;192;1;1;1;60;128;131072;write;60.14091;10820.625;179.92121
0;16;768;1;1;1;60;1024;131072;write;76.82723;3107.0;40.44139
0;8;96;1;1;1;60;512;131072;write;68.348;1687.5;24.68982
0;8;96;1;1;1;60;512;131072;write;61.33393;1477.0;24.08129
0;32;384;1;1;1;60;1024;131072;write;67.60617;4417.0;65.33427
0;32;384;1;1;1;60;1024;131072;write;70.42849;2523.0;35.82357
0;16;768;1;0;1;60;4096;131072;write;88.10385;9716.0;110.27894
0;8;96;0;0;1;60;1024;131072;write;60.28962;12461.0;206.68567
0;8;96;0;0;1;60;1024;131072;write;60.47906;89901.0;1486.48132
0;8;96;0;0;1;60;512;131072;write;60.30851;7228.5;119.8587
0;8;96;0;0;1;60;512;131072;write;60.42539;43152.0;714.13693
0;32;384;0;0;1;60;4096;131072;write;24.93554;130560.0;5235.90122
0;32;384;0;0;1;60;4096;131072;write;61.05426;33328.0;545.87505
0;32;768;0;0;1;60;6144;131072;write;64.45984;35346.0;548.34138
0;32;768;0;0;1;60;6144;131072;write;19.26086;129024.0;6698.7676
0;8;192;0;0;1;60;128;131072;write;35.70996;131064.0;3670.23617
0;8;192;0;0;1;60;128;131072;write;60.04324;24205.25;403.13031
0;32;1536;0;0;1;60;8192;131072;write;10.57524;122880.0;11619.59797
0;32;384;1;1;1;60;512;131072;write;64.4673;2605.0;40.40808
0;32;384;1;1;1;60;512;131072;write;65.29656;1918.0;29.37368
0;8;384;1;0;1;60;6144;131072;write;85.89847;8904.0;103.65726
0;32;768;1;0;1;60;512;131072;write;68.43993;3170.5;46.32529
0;32;768;1;0;1;60;512;131072;write;63.59425;2625.5;41.28518
0;16;192;1;0;1;60;8192;131072;write;67.6098;10024.0;148.26254
0;16;192;1;0;1;60;8192;131072;write;70.57767;9184.0;130.12614
0;32;768;1;1;1;60;8192;131072;write;100.60201;16448.0;163.49574
0;32;768;1;1;1;60;8192;131072;write;76.43208;12288.0;160.77019
0;32;1536;1;1;1;60;32;131072;write;60.25783;7045.34375;116.91997
0;16;768;1;1;1;60;32;131072;write;60.15518;4749.3125;78.95101
0;32;1536;1;1;1;60;6144;131072;write;148.85691;17850.0;119.91382
0;16;192;0;0;1;60;512;131072;write;62.50863;82634.5;1321.96956
0;16;192;0;0;1;60;512;131072;write;60.4341;6774.0;112.08904
0;16;768;1;0;1;60;6144;131072;write;121.18135;10068.0;83.08209
0;8;96;1;0;1;60;512;131072;write;60.53326;3258.0;53.82165
0;8;96;1;0;1;60;512;131072;write;60.48267;4099.0;67.77148
0;32;384;1;1;1;60;8192;131072;write;68.03627;9096.0;133.6934
0;32;384;1;1;1;60;8192;131072;write;77.88506;14656.0;188.17473
0;32;768;1;1;1;60;512;131072;write;62.56609;3015.5;48.19704
0;32;768;1;1;1;60;512;131072;write;68.46732;2533.0;36.99575
0;16;768;1;0;1;60;32;131072;write;60.69863;1415.125;23.31395
0;16;192;1;1;1;60;6144;131072;write;71.96738;7896.0;109.71637
0;16;192;1;1;1;60;6144;131072;write;68.9595;7164.0;103.88706
0;32;384;1;0;1;60;8192;131072;write;76.9788;13680.0;177.71126
0;32;384;1;0;1;60;8192;131072;write;62.12233;18192.0;292.84154
0;16;768;0;0;1;60;4096;131072;write;15.80347;129024.0;8164.28512
0;16;192;0;0;1;60;128;131072;write;60.02088;25175.25;419.44151
0;16;192;0;0;1;60;128;131072;write;60.5839;95649.0;1578.78578
0;16;192;1;0;1;60;8192;131072;write;66.13343;9736.0;147.21753
0;16;192;1;0;1;60;8192;131072;write;76.02948;6264.0;82.38909
0;8;192;0;0;1;60;8192;131072;write;38.00766;130560.0;3435.09725
0;8;192;0;0;1;60;8192;131072;write;60.85266;60144.0;988.35457
