forwarders;clients;processes;layout;spatiality;odirect;stonewall;request;total;operation;time;transfered;bandwidth
8;32;384;1;1;1;60;128;131072;write;60.17519;14097.125;234.26807
1;8;96;1;0;1;60;32;131072;write;60.00583;10004.03125;166.71764
8;16;192;1;0;1;60;128;131072;write;60.27659;12394.5;205.6271
1;16;768;1;0;1;60;4096;131072;write;74.34447;9212.0;123.90969
1;32;384;1;0;1;60;8192;131072;write;69.73482;21024.0;301.48497
8;32;384;1;1;1;60;4096;131072;write;72.81446;6780.0;93.11338
8;8;192;0;0;1;60;6144;131072;write;35.08446;130176.0;3710.36088
4;8;96;0;0;1;60;512;131072;write;60.31771;35244.5;584.31426
4;8;96;0;0;1;60;8192;131072;write;32.02252;130560.0;4077.13013
1;8;192;0;0;1;60;4096;131072;write;60.88272;31248.0;513.24907
1;8;96;0;0;1;60;128;131072;write;60.01162;39130.25;652.04454
4;16;192;1;0;1;60;8192;131072;write;65.03701;10592.0;162.86112
2;16;192;1;0;1;60;1024;131072;write;61.81218;6280.0;101.59809
4;16;384;0;0;1;60;512;131072;write;60.3708;33906.0;561.62916
1;16;384;0;0;1;60;512;131072;write;61.67951;6296.5;102.08415
2;32;1536;1;0;1;60;512;131072;write;65.43295;3097.0;47.33089
4;8;96;1;1;1;60;8192;131072;write;65.28588;7464.0;114.32793
2;8;96;1;1;1;60;128;131072;write;60.01471;4740.875;78.99521
2;16;384;1;1;1;60;32;131072;write;60.06033;7350.78125;122.38997
2;16;384;0;0;1;60;8192;131072;write;61.20828;116760.0;1907.58512
8;32;1536;1;0;1;60;32;131072;write;60.21106;2910.5;48.33829
4;8;384;1;0;1;60;4096;131072;write;69.58583;7088.0;101.85982
8;8;192;1;1;1;60;8192;131072;write;68.09022;10632.0;156.14578
2;8;96;1;0;1;60;4096;131072;write;62.60945;10308.0;164.63969
8;32;768;0;0;1;60;1024;131072;write;60.38165;112558.0;1864.10947
4;32;1536;1;1;1;60;8192;131072;write;111.58741;21136.0;189.41205
4;8;384;0;0;1;60;6144;131072;write;51.91984;129024.0;2485.06142
2;32;768;1;0;1;60;8192;131072;write;81.11714;15072.0;185.80537
1;16;768;0;0;1;60;8192;131072;write;65.41114;48896.0;747.51787
4;8;192;1;0;1;60;1024;131072;write;62.17308;4205.0;67.63378
2;32;1536;1;1;1;60;6144;131072;write;93.45392;13812.0;147.79477
2;8;384;1;0;1;60;128;131072;write;60.10514;15739.125;261.85988
2;8;96;1;0;1;60;32;131072;write;60.04642;15356.6875;255.74695
4;8;384;0;0;1;60;512;131072;write;60.24864;34123.0;566.36963
8;8;384;0;0;1;60;32;131072;write;60.40967;42225.90625;698.99249
8;8;192;1;0;1;60;128;131072;write;60.25597;4911.5;81.5106
1;16;768;1;1;1;60;512;131072;write;63.15842;3406.5;53.9358
4;16;192;0;0;1;60;32;131072;write;60.06685;52120.15625;867.70254
8;8;192;1;0;1;60;32;131072;write;60.22575;8038.46875;133.47228
8;8;384;1;1;1;60;8192;131072;write;76.65971;9304.0;121.36754
4;32;384;1;1;1;60;4096;131072;write;71.42165;7056.0;98.79357
4;16;192;1;1;1;60;4096;131072;write;63.86828;6636.0;103.90134
4;16;192;1;1;1;60;6144;131072;write;65.86725;7818.0;118.69328
8;32;384;1;0;1;60;512;131072;write;62.54969;3406.5;54.4607
2;8;192;1;0;1;60;4096;131072;write;62.82303;10444.0;166.24477
2;32;1536;1;1;1;60;8192;131072;write;98.98572;18392.0;185.80459
2;16;192;0;0;1;60;32;131072;write;60.09013;19788.46875;329.3131
1;8;96;0;0;1;60;1024;131072;write;60.3711;13533.0;224.16356
4;32;768;1;0;1;60;1024;131072;write;64.90278;5599.0;86.26749
8;32;768;1;0;1;60;512;131072;write;63.74824;2627.5;41.21682
4;8;96;1;1;1;60;6144;131072;write;64.87181;6024.0;92.86005
8;16;192;1;0;1;60;512;131072;write;61.83365;4302.5;69.58185
8;8;384;1;0;1;60;128;131072;write;60.57589;11098.875;183.22264
4;8;192;1;1;1;60;4096;131072;write;66.31753;5552.0;83.71844
8;16;384;1;1;1;60;8192;131072;write;91.50784;6296.0;68.80285
2;16;384;0;0;1;60;6144;131072;write;61.23319;80988.0;1322.61607
2;32;384;1;0;1;60;32;131072;write;60.13178;13139.6875;218.51484
8;8;96;1;1;1;60;4096;131072;write;65.94532;4152.0;62.96126
2;32;1536;0;0;1;60;32;131072;write;60.10928;17393.03125;289.35684
8;8;192;0;0;1;60;8192;131072;write;20.00394;130560.0;6526.71483
8;8;384;1;0;1;60;1024;131072;write;64.26411;3667.0;57.0614
8;32;384;0;0;1;60;512;131072;write;60.16942;67192.5;1116.72178
1;8;384;1;0;1;60;4096;131072;write;71.04079;8992.0;126.57517
2;8;384;1;1;1;60;512;131072;write;64.97225;2401.0;36.95424
8;8;384;1;1;1;60;512;131072;write;66.75072;1026.0;15.37062
8;16;384;0;0;1;60;6144;131072;write;24.45641;129024.0;5275.67107
2;16;192;1;1;1;60;512;131072;write;61.40208;2019.5;32.88977
2;16;192;0;0;1;60;8192;131072;write;60.63759;94320.0;1555.47082
1;32;384;0;0;1;60;128;131072;write;61.16544;30745.25;502.65719
4;8;384;1;0;1;60;32;131072;write;60.15753;7068.78125;117.50451
4;16;384;1;1;1;60;128;131072;write;60.10294;15131.0;251.7514
4;8;384;0;0;1;60;512;131072;write;60.29307;27664.0;458.82551
8;16;192;1;0;1;60;8192;131072;write;67.06389;10664.0;159.01255
2;8;96;1;0;1;60;8192;131072;write;62.8571;7416.0;117.98191
2;32;1536;1;0;1;60;8192;131072;write;95.36743;36552.0;383.27552
8;8;384;1;0;1;60;6144;131072;write;81.32535;7170.0;88.16439
2;8;384;1;1;1;60;8192;131072;write;74.35304;11712.0;157.51877
8;32;768;1;1;1;60;8192;131072;write;77.35853;11936.0;154.29456
2;16;768;0;0;1;60;32;131072;write;60.04984;14586.0;242.89822
2;8;384;1;0;1;60;512;131072;write;61.03101;4843.0;79.35311
1;8;192;0;0;1;60;8192;131072;write;60.9509;50392.0;826.76385
1;8;384;1;0;1;60;128;131072;write;60.02813;9892.0;164.7894
1;8;192;0;0;1;60;32;131072;write;60.02266;10794.75;179.84459
2;8;96;0;0;1;60;512;131072;write;60.30542;15196.0;251.98397
1;8;384;1;0;1;60;512;131072;write;62.08414;3713.5;59.81398
8;16;768;1;0;1;60;1024;131072;write;65.00141;4580.0;70.46001
4;8;96;1;0;1;60;4096;131072;write;62.49874;6228.0;99.65001
4;32;384;1;1;1;60;4096;131072;write;74.52748;7044.0;94.51548
1;8;96;0;0;1;60;32;131072;write;60.05136;9387.3125;156.3214
1;16;768;1;1;1;60;512;131072;write;66.95496;3023.0;45.14975
4;8;192;1;1;1;60;8192;131072;write;67.13195;8920.0;132.87265
2;32;768;1;1;1;60;4096;131072;write;66.52535;12216.0;183.62924
2;8;384;1;0;1;60;32;131072;write;60.07893;10151.1875;168.96419
2;32;1536;0;0;1;60;4096;131072;write;63.29916;61084.0;965.00494
2;16;768;1;1;1;60;512;131072;write;62.42609;2424.0;38.82992
2;8;96;1;0;1;60;32;131072;write;60.09814;12814.09375;213.21947
4;8;384;0;0;1;60;4096;131072;write;60.49451;129212.0;2135.92944
4;16;384;0;0;1;60;8192;131072;write;30.99099;129024.0;4163.27471
1;16;384;0;0;1;60;128;131072;write;60.05471;28127.5;468.36464
1;8;96;0;0;1;60;1024;131072;write;60.20585;15003.0;249.19506
8;8;384;1;0;1;60;4096;131072;write;67.38768;6080.0;90.22421
1;32;384;0;0;1;60;128;131072;write;60.04985;31027.0;516.68742
1;8;96;1;0;1;60;32;131072;write;60.06056;10872.3125;181.02249
8;32;768;0;0;1;60;128;131072;write;60.13262;111934.375;1861.45846
8;32;384;0;0;1;60;128;131072;write;60.31242;126527.5;2097.86792
2;32;1536;1;0;1;60;32;131072;write;60.10146;5203.0;86.57028
8;16;384;1;0;1;60;128;131072;write;60.33263;12206.25;202.3159
4;8;192;1;0;1;60;4096;131072;write;64.83638;6776.0;104.50923
1;32;1536;0;0;1;60;32;131072;write;60.14044;1720.15625;28.60232
4;16;384;1;0;1;60;128;131072;write;60.14859;12921.5;214.8263
4;32;1536;1;1;1;60;1024;131072;write;67.69786;6779.0;100.1361
4;8;192;1;0;1;60;512;131072;write;61.85052;3316.5;53.62122
2;16;768;0;0;1;60;128;131072;write;60.04798;43699.625;727.74513
8;8;384;0;0;1;60;128;131072;write;60.08983;130652.125;2174.28031
2;16;384;0;0;1;60;32;131072;write;60.03721;19320.375;321.8067
2;16;384;1;0;1;60;128;131072;write;60.1546;14685.875;244.13551
1;32;384;1;0;1;60;8192;131072;write;70.2961;21088.0;299.9882
4;8;192;1;1;1;60;4096;131072;write;65.06634;5652.0;86.86519
1;8;384;1;0;1;60;6144;131072;write;80.36586;13518.0;168.20575
2;8;192;1;0;1;60;1024;131072;write;62.41598;7003.0;112.19884
4;32;1536;1;0;1;60;4096;131072;write;94.61025;12032.0;127.17439
4;8;96;0;0;1;60;512;131072;write;60.09977;33473.5;556.96552
4;32;384;1;0;1;60;32;131072;write;60.17066;12604.28125;209.47554
8;8;384;0;0;1;60;4096;131072;write;32.4172;130560.0;4027.49144
8;32;384;0;0;1;60;4096;131072;write;30.38329;130560.0;4297.09887
2;16;384;1;0;1;60;4096;131072;write;65.64515;10780.0;164.21626
2;16;192;1;0;1;60;4096;131072;write;63.35038;10512.0;165.93429
1;32;384;1;0;1;60;32;131072;write;60.01406;8472.75;141.17941
8;16;768;1;1;1;60;6144;131072;write;89.26215;9882.0;110.70762
2;16;192;1;1;1;60;4096;131072;write;63.69462;8292.0;130.18368
8;32;1536;0;0;1;60;32;131072;write;60.0656;74647.53125;1242.76678
8;32;1536;0;0;1;60;512;131072;write;60.6396;57623.5;950.26183
4;8;384;1;1;1;60;8192;131072;write;70.98485;10904.0;153.61023
4;16;768;1;0;1;60;6144;131072;write;92.69284;8820.0;95.15298
4;8;192;0;0;1;60;8192;131072;write;40.06271;130560.0;3258.89102
4;8;384;1;1;1;60;4096;131072;write;74.07723;7716.0;104.16156
8;8;384;1;0;1;60;8192;131072;write;73.31801;10656.0;145.33946
2;32;768;1;1;1;60;128;131072;write;60.26605;14508.75;240.74501
4;16;192;0;0;1;60;32;131072;write;60.05756;34308.46875;571.25977
8;16;384;1;0;1;60;512;131072;write;62.95801;3817.5;60.63565
8;8;192;0;0;1;60;6144;131072;write;30.81793;130176.0;4224.03445
4;32;768;1;0;1;60;4096;131072;write;68.7898;11816.0;171.76965
8;8;96;0;0;1;60;8192;131072;write;26.4612;130560.0;4934.01619
1;8;192;1;0;1;60;4096;131072;write;64.66522;7680.0;118.76554
2;8;384;1;0;1;60;6144;131072;write;72.55355;13260.0;182.76157
8;16;384;1;1;1;60;8192;131072;write;77.62183;11320.0;145.83526
1;16;192;1;0;1;60;6144;131072;write;68.0137;5400.0;79.39577
2;16;768;1;1;1;60;8192;131072;write;82.29965;15128.0;183.81609
2;32;768;1;1;1;60;512;131072;write;66.81434;2794.5;41.82485
2;8;192;1;0;1;60;512;131072;write;61.56107;5250.0;85.28117
2;16;192;1;0;1;60;128;131072;write;60.15737;16535.75;274.87487
4;16;768;0;0;1;60;128;131072;write;60.11952;85151.25;1416.36605
2;8;192;1;0;1;60;4096;131072;write;62.58274;10004.0;159.85238
2;8;384;1;1;1;60;512;131072;write;62.18283;2392.5;38.47525
8;16;192;1;1;1;60;4096;131072;write;66.7435;6352.0;95.17032
4;32;768;1;0;1;60;6144;131072;write;84.04464;9918.0;118.00871
1;8;192;0;0;1;60;512;131072;write;60.23048;8008.5;132.96425
2;16;192;1;1;1;60;32;131072;write;60.08197;8625.6875;143.56532
4;32;384;0;0;1;60;4096;131072;write;53.78438;130560.0;2427.47066
4;8;384;1;1;1;60;32;131072;write;60.06697;8086.34375;134.62212
8;32;384;1;0;1;60;32;131072;write;60.43572;7107.65625;117.60688
2;16;768;1;1;1;60;32;131072;write;60.10976;9531.34375;158.56566
4;16;192;0;0;1;60;6144;131072;write;60.5999;127806.0;2109.01342
1;8;192;1;1;1;60;128;131072;write;60.08862;9846.5;163.86629
4;16;384;0;0;1;60;128;131072;write;60.10461;90892.0;1512.23014
4;16;768;1;1;1;60;32;131072;write;60.03817;11856.78125;197.48739
2;16;768;1;0;1;60;8192;131072;write;90.16723;17936.0;198.91927
1;32;384;0;0;1;60;32;131072;write;60.03178;11057.71875;184.19776
8;16;384;1;0;1;60;32;131072;write;60.30437;10172.90625;168.69268
2;8;384;0;0;1;60;4096;131072;write;79.50732;67468.0;848.57596
2;8;384;1;1;1;60;32;131072;write;60.02984;8906.90625;148.37465
2;8;384;1;1;1;60;128;131072;write;60.06326;15955.125;265.63867
2;16;384;1;1;1;60;4096;131072;write;64.45276;9636.0;149.50485
8;8;192;1;1;1;60;512;131072;write;61.72357;1836.5;29.75362
8;8;384;0;0;1;60;1024;131072;write;60.21364;97712.0;1622.75531
8;8;384;1;0;1;60;1024;131072;write;63.20004;3650.0;57.75313
1;32;384;1;0;1;60;1024;131072;write;64.43127;4468.0;69.34521
4;32;1536;1;1;1;60;128;131072;write;60.18095;18898.5;314.02795
1;16;192;0;0;1;60;6144;131072;write;62.73355;27558.0;439.28647
8;16;192;1;0;1;60;4096;131072;write;66.53927;7748.0;116.44251
8;32;384;1;0;1;60;128;131072;write;60.24258;14657.375;243.30588
1;16;384;1;0;1;60;128;131072;write;60.34024;7091.0;117.51694
4;8;192;1;1;1;60;32;131072;write;60.08949;8084.78125;134.54568
8;8;96;1;0;1;60;8192;131072;write;64.23833;9224.0;143.59029
4;16;768;1;1;1;60;1024;131072;write;67.51656;3085.0;45.6925
8;32;1536;1;1;1;60;8192;131072;write;90.04872;16536.0;183.63393
1;16;384;0;0;1;60;8192;131072;write;61.48057;48760.0;793.09608
4;8;192;1;1;1;60;128;131072;write;60.14551;13269.125;220.61703
8;8;192;1;0;1;60;512;131072;write;62.48279;3483.0;55.74335
8;8;192;1;0;1;60;4096;131072;write;65.90531;6044.0;91.70734
4;8;96;1;0;1;60;1024;131072;write;61.66264;5330.0;86.43808
4;16;384;1;0;1;60;1024;131072;write;62.93577;3415.0;54.26167
1;32;384;1;0;1;60;512;131072;write;61.18051;3716.5;60.74647
2;8;96;1;1;1;60;6144;131072;write;63.45778;8088.0;127.45482
8;32;768;1;0;1;60;512;131072;write;63.09435;3590.5;56.90684
1;32;1536;0;0;1;60;128;131072;write;60.20728;6502.5;108.00189
2;16;192;1;0;1;60;32;131072;write;60.14095;10746.3125;178.68545
4;16;384;1;1;1;60;4096;131072;write;69.91641;6252.0;89.42106
4;16;384;0;0;1;60;512;131072;write;60.23562;34857.5;578.68586
4;16;768;1;1;1;60;6144;131072;write;78.00049;9162.0;117.4608
4;16;384;1;0;1;60;4096;131072;write;68.26326;6724.0;98.50101
4;16;768;0;0;1;60;1024;131072;write;60.66183;40743.0;671.64149
4;16;192;1;0;1;60;32;131072;write;60.44632;8415.96875;139.23046
1;32;768;1;1;1;60;128;131072;write;60.06099;13334.75;222.02016
2;32;384;0;0;1;60;128;131072;write;60.01888;73160.875;1218.96426
1;8;192;1;0;1;60;8192;131072;write;69.99507;9680.0;138.29545
4;8;192;1;0;1;60;1024;131072;write;61.72257;5079.0;82.28757
4;8;384;1;0;1;60;6144;131072;write;72.28013;9732.0;134.64282
8;16;384;0;0;1;60;6144;131072;write;25.47514;129024.0;5064.70214
1;32;384;0;0;1;60;8192;131072;write;61.76737;54464.0;881.76002
4;8;96;0;0;1;60;1024;131072;write;60.13661;54222.0;901.64715
1;32;1536;1;0;1;60;8192;131072;write;75.06331;24456.0;325.80496
8;32;768;0;0;1;60;4096;131072;write;31.72047;129024.0;4067.53091
1;32;384;1;0;1;60;6144;131072;write;63.75994;8982.0;140.87215
1;16;192;1;1;1;60;8192;131072;write;67.17996;6192.0;92.17034
8;8;192;1;0;1;60;32;131072;write;60.30562;10290.9375;170.6464
1;8;96;0;0;1;60;4096;131072;write;60.44797;35868.0;593.36977
4;8;192;1;0;1;60;8192;131072;write;63.86019;9280.0;145.31746
8;32;1536;1;0;1;60;32;131072;write;60.33616;6676.40625;110.65348
2;32;768;0;0;1;60;4096;131072;write;62.19558;67148.0;1079.62653
4;16;768;1;0;1;60;1024;131072;write;64.39019;5644.0;87.65311
4;8;192;1;0;1;60;128;131072;write;60.41677;11820.5;195.64931
8;16;192;0;0;1;60;32;131072;write;60.18434;96445.15625;1602.49576
1;8;192;1;1;1;60;32;131072;write;60.05368;6498.3125;108.20839
1;16;384;0;0;1;60;512;131072;write;60.55226;3906.0;64.50626
4;8;96;1;1;1;60;8192;131072;write;65.00002;8984.0;138.21533
2;32;384;1;1;1;60;4096;131072;write;62.98684;9676.0;153.6194
2;32;384;1;1;1;60;512;131072;write;63.94006;2223.5;34.77475
4;8;96;1;1;1;60;6144;131072;write;65.44099;6252.0;95.53645
2;8;384;0;0;1;60;512;131072;write;60.49449;15742.0;260.22203
4;8;192;1;1;1;60;6144;131072;write;66.64701;6792.0;101.91005
4;32;384;0;0;1;60;6144;131072;write;46.10472;129024.0;2798.49853
1;16;768;1;0;1;60;128;131072;write;60.55944;1444.625;23.85466
8;8;384;1;1;1;60;4096;131072;write;70.86349;5684.0;80.21056
1;16;768;1;1;1;60;128;131072;write;60.3492;5518.125;91.43659
8;32;1536;1;1;1;60;4096;131072;write;76.32399;12236.0;160.31657
2;32;384;1;0;1;60;32;131072;write;60.00652;12882.5625;214.68605
1;16;192;1;0;1;60;1024;131072;write;61.70828;3484.0;56.4592
1;32;768;1;1;1;60;1024;131072;write;67.77505;6006.0;88.61669
8;8;96;1;1;1;60;32;131072;write;60.01871;7136.625;118.90666
1;8;384;0;0;1;60;32;131072;write;60.06462;9314.71875;155.0783
1;32;384;1;1;1;60;512;131072;write;63.94511;2776.0;43.41224
4;16;768;1;0;1;60;128;131072;write;60.2446;13205.75;219.2022
1;32;1536;0;0;1;60;1024;131072;write;65.55361;6117.0;93.31294
8;8;96;0;0;1;60;6144;131072;write;37.08159;130752.0;3526.06233
1;8;384;1;1;1;60;4096;131072;write;64.17189;7608.0;118.55658
8;16;192;0;0;1;60;128;131072;write;39.64324;131064.0;3306.0873
2;32;1536;1;1;1;60;128;131072;write;60.51156;15928.5;263.23068
8;16;768;1;1;1;60;512;131072;write;67.63684;1657.5;24.50588
4;16;192;1;1;1;60;6144;131072;write;67.96544;6834.0;100.5511
1;8;96;1;0;1;60;512;131072;write;60.27411;4005.5;66.45474
2;32;384;1;0;1;60;8192;131072;write;69.84363;21560.0;308.68955
4;16;768;0;0;1;60;8192;131072;write;34.35371;129024.0;3755.75159
4;16;192;1;1;1;60;6144;131072;write;68.26858;8316.0;121.81299
4;32;1536;1;1;1;60;512;131072;write;70.24134;3548.0;50.51157
8;16;192;1;1;1;60;128;131072;write;60.23254;11355.0;188.51936
1;16;192;1;1;1;60;32;131072;write;60.02002;5597.25;93.25639
1;8;384;0;0;1;60;1024;131072;write;60.49031;13016.0;215.17496
8;8;96;1;1;1;60;1024;131072;write;62.17831;2190.0;35.22129
4;32;384;1;1;1;60;8192;131072;write;72.7555;12176.0;167.35504
1;8;384;0;0;1;60;8192;131072;write;61.41305;57304.0;933.09159
1;16;768;1;1;1;60;4096;131072;write;84.85635;9084.0;107.0515
2;8;96;0;0;1;60;32;131072;write;60.05734;26488.96875;441.06133
8;8;192;1;1;1;60;32;131072;write;60.07621;7115.0;118.43291
1;32;1536;1;1;1;60;4096;131072;write;93.63947;12300.0;131.35487
4;32;768;1;0;1;60;1024;131072;write;66.32293;5209.0;78.53996
4;32;1536;1;1;1;60;6144;131072;write;71.06474;9216.0;129.68457
4;8;384;0;0;1;60;1024;131072;write;60.42204;46085.0;762.71839
1;8;384;0;0;1;60;4096;131072;write;60.95399;30084.0;493.5526
8;32;1536;1;0;1;60;128;131072;write;61.77268;1466.75;23.74432
8;8;192;0;0;1;60;128;131072;write;60.35156;64357.375;1066.3747
2;16;768;0;0;1;60;8192;131072;write;62.36529;97360.0;1561.12475
4;32;1536;0;0;1;60;32;131072;write;64.00473;7568.53125;118.24955
1;32;768;1;1;1;60;8192;131072;write;69.41278;12288.0;177.02792
4;32;384;1;0;1;60;4096;131072;write;67.99407;7988.0;117.48083
2;32;768;1;0;1;60;4096;131072;write;79.03865;15064.0;190.5903
8;32;768;1;1;1;60;32;131072;write;60.62341;4444.71875;73.31688
2;16;192;0;0;1;60;512;131072;write;60.48104;12203.0;201.7657
2;32;384;1;1;1;60;8192;131072;write;77.24974;10336.0;133.79981
8;32;768;1;1;1;60;1024;131072;write;74.95409;2843.0;37.92988
2;8;96;0;0;1;60;4096;131072;write;60.27944;66748.0;1107.30956
4;16;192;1;1;1;60;8192;131072;write;69.0482;8440.0;122.23345
4;32;384;0;0;1;60;1024;131072;write;60.41456;51619.0;854.41329
1;16;192;1;0;1;60;8192;131072;write;66.70983;7696.0;115.36531
1;8;384;1;0;1;60;1024;131072;write;63.36248;3735.0;58.94655
8;8;384;1;1;1;60;1024;131072;write;70.38008;1880.0;26.7121
8;16;384;0;0;1;60;32;131072;write;60.0551;77003.71875;1282.21779
4;32;384;1;1;1;60;1024;131072;write;66.80563;2600.0;38.91888
2;16;768;1;0;1;60;512;131072;write;60.93213;3370.0;55.30744
8;32;768;1;0;1;60;32;131072;write;62.08788;1664.46875;26.80827
4;32;768;1;1;1;60;4096;131072;write;70.24795;9080.0;129.25645
1;8;192;1;0;1;60;32;131072;write;60.13439;2562.53125;42.61341
2;16;768;0;0;1;60;512;131072;write;60.85725;11547.0;189.73911
8;8;192;1;1;1;60;6144;131072;write;71.51505;5916.0;82.72385
4;32;1536;0;0;1;60;8192;131072;write;41.42323;122880.0;2966.45163
1;8;192;1;0;1;60;512;131072;write;60.76345;3199.5;52.65501
1;16;384;1;1;1;60;32;131072;write;60.39874;2974.03125;49.23995
8;32;1536;0;0;1;60;1024;131072;write;60.62755;113704.0;1875.45097
1;16;192;1;1;1;60;128;131072;write;60.22145;6542.875;108.64693
1;32;1536;1;1;1;60;128;131072;write;61.6517;6359.125;103.14598
4;32;384;0;0;1;60;512;131072;write;60.31574;29677.5;492.03578
1;16;384;1;1;1;60;6144;131072;write;71.15763;9150.0;128.58776
4;32;768;1;0;1;60;128;131072;write;60.92619;4535.25;74.43844
8;32;768;0;0;1;60;8192;131072;write;18.30145;129024.0;7049.93438
4;16;384;1;0;1;60;32;131072;write;60.23113;4191.40625;69.5887
8;32;384;1;0;1;60;512;131072;write;62.39909;2829.5;45.34522
1;8;384;0;0;1;60;512;131072;write;60.41638;6128.0;101.42944
4;32;384;1;1;1;60;512;131072;write;65.11444;1550.0;23.80424
1;16;768;0;0;1;60;32;131072;write;60.05526;11584.4375;192.8963
4;16;768;1;0;1;60;128;131072;write;60.45484;4740.125;78.4077
1;8;96;1;0;1;60;8192;131072;write;64.57916;7912.0;122.5163
4;8;384;1;1;1;60;512;131072;write;67.49321;1238.5;18.34999
1;16;384;1;1;1;60;512;131072;write;63.18866;2781.0;44.01106
1;16;192;0;0;1;60;128;131072;write;60.06768;27199.375;452.81211
2;32;384;0;0;1;60;32;131072;write;60.17547;7074.6875;117.56762
8;8;384;0;0;1;60;8192;131072;write;19.31887;129024.0;6678.65046
8;16;384;1;1;1;60;128;131072;write;61.36397;2600.625;42.38033
8;16;192;1;0;1;60;1024;131072;write;61.88898;4650.0;75.13454
1;8;192;1;1;1;60;512;131072;write;63.69097;1580.5;24.81513
8;8;384;0;0;1;60;8192;131072;write;18.41398;129024.0;7006.84938
1;8;96;0;0;1;60;8192;131072;write;60.55375;57288.0;946.06859
1;32;384;0;0;1;60;6144;131072;write;61.61901;36036.0;584.81948
2;8;192;0;0;1;60;8192;131072;write;60.54621;108816.0;1797.23897
1;16;192;1;0;1;60;128;131072;write;60.10191;9793.75;162.95238
1;32;384;0;0;1;60;4096;131072;write;64.91784;34220.0;527.1278
2;8;96;1;1;1;60;4096;131072;write;62.54204;7376.0;117.93667
4;32;1536;1;0;1;60;1024;131072;write;69.24983;4164.0;60.13011
2;16;768;0;0;1;60;4096;131072;write;62.18512;62424.0;1003.84136
1;32;768;1;0;1;60;8192;131072;write;81.82241;18392.0;224.77948
8;32;1536;1;0;1;60;1024;131072;write;74.41167;2957.0;39.73839
1;8;192;1;0;1;60;1024;131072;write;62.14177;5136.0;82.64972
1;16;768;1;0;1;60;6144;131072;write;97.51359;9240.0;94.75602
1;8;384;1;0;1;60;32;131072;write;60.11119;3390.625;56.40588
2;32;1536;1;1;1;60;4096;131072;write;79.94562;12288.0;153.70448
1;32;768;1;1;1;60;6144;131072;write;89.1935;9228.0;103.46046
8;16;384;1;0;1;60;4096;131072;write;69.39785;7692.0;110.83917
8;32;768;1;0;1;60;128;131072;write;60.82723;5142.25;84.53861
2;8;192;0;0;1;60;512;131072;write;60.49077;15739.0;260.18845
4;16;768;0;0;1;60;6144;131072;write;53.26685;129024.0;2422.21953
